latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-37.6278,149.1979,316.7,1.2,1.1,2020-01-03,1246,Terra,MODIS,82,6.03,293.8,17.2,N,0
-37.6263,149.2113,303.9,1.2,1.1,2020-01-03,1246,Terra,MODIS,20,6.03,293,6.5,N,0
-37.6319,149.1771,310.5,1.2,1.1,2020-01-03,1246,Terra,MODIS,51,6.03,291.3,11.6,N,0
-37.6303,149.1906,316.7,1.2,1.1,2020-01-03,1246,Terra,MODIS,88,6.03,293.8,17.7,N,0
-37.1795,148.5189,304.9,1.2,1.1,2020-01-03,1246,Terra,MODIS,62,6.03,293.1,8.3,N,0
-37.1801,148.4206,312.2,1.2,1.1,2020-01-03,1246,Terra,MODIS,57,6.03,293.5,13.7,N,0
-37.4049,148.4978,305.2,1.2,1.1,2020-01-03,1246,Terra,MODIS,49,6.03,292.6,9,N,0
-37.3577,148.4614,308.4,1.2,1.1,2020-01-03,1246,Terra,MODIS,31,6.03,294.4,10,N,0
-37.3478,148.469,307.7,1.2,1.1,2020-01-03,1246,Terra,MODIS,18,6.03,293.8,9.3,N,0
-37.3654,147.7375,334.6,1.4,1.2,2020-01-03,1246,Terra,MODIS,100,6.03,296.2,55,N,0
-37.367,147.7221,316,1.4,1.2,2020-01-03,1246,Terra,MODIS,92,6.03,293.9,20.6,N,0
-37.355,147.7348,313.9,1.4,1.2,2020-01-03,1246,Terra,MODIS,88,6.03,293.5,19.8,N,0
-37.3566,147.7201,327.9,1.4,1.2,2020-01-03,1246,Terra,MODIS,100,6.03,294.3,40.1,N,0
-37.3582,147.7044,312.7,1.4,1.2,2020-01-03,1246,Terra,MODIS,85,6.03,291.9,17.4,N,0
-37.2869,147.9187,314.2,1.3,1.1,2020-01-03,1246,Terra,MODIS,81,6.03,293.8,18,N,0
-37.2714,147.9643,311.5,1.3,1.1,2020-01-03,1246,Terra,MODIS,83,6.03,293.5,14.3,N,0
-37.2764,147.9177,317,1.3,1.1,2020-01-03,1246,Terra,MODIS,94,6.03,294.8,21.7,N,0
-37.2581,147.9902,321.8,1.3,1.1,2020-01-03,1246,Terra,MODIS,100,6.03,291.1,28.9,N,0
-37.2596,147.9764,328.4,1.3,1.1,2020-01-03,1246,Terra,MODIS,100,6.03,293.9,39.1,N,0
-37.2611,147.9624,317.3,1.3,1.1,2020-01-03,1246,Terra,MODIS,95,6.03,293.7,22.1,N,0
-37.4655,149.781,310.1,1.1,1,2020-01-03,1246,Terra,MODIS,34,6.03,293.8,9.9,N,0
-37.4702,149.7753,317.5,1.1,1,2020-01-03,1246,Terra,MODIS,68,6.03,294.6,16.1,N,0
-37.4782,149.7897,305.1,1.1,1,2020-01-03,1246,Terra,MODIS,9,6.03,294.1,7.3,N,0
-37.4767,149.8021,306.3,1.1,1,2020-01-03,1246,Terra,MODIS,68,6.03,293.5,9.2,N,0
-37.4383,147.9078,302.5,1.3,1.1,2020-01-03,1246,Terra,MODIS,39,6.03,290.2,8.6,N,0
-37.7658,148.8902,302.1,1.2,1.1,2020-01-03,1246,Terra,MODIS,42,6.03,290.1,7.2,N,0
-37.7612,148.9313,307.2,1.2,1.1,2020-01-03,1246,Terra,MODIS,71,6.03,290.9,11.1,N,0
-37.7773,148.878,302.9,1.2,1.1,2020-01-03,1246,Terra,MODIS,31,6.03,289.9,7.5,N,0
-37.7757,148.8918,343.2,1.2,1.1,2020-01-03,1246,Terra,MODIS,100,6.03,293.6,65.5,N,0
-37.7742,148.9056,319.1,1.2,1.1,2020-01-03,1246,Terra,MODIS,38,6.03,293.3,20.8,N,0
-37.5229,148.6159,332.3,1.2,1.1,2020-01-03,1246,Terra,MODIS,100,6.03,294.2,39.3,N,0
-37.5329,148.6174,318.2,1.2,1.1,2020-01-03,1246,Terra,MODIS,58,6.03,292.3,17.8,N,0
-37.5314,148.6315,336.5,1.2,1.1,2020-01-03,1246,Terra,MODIS,100,6.03,294.8,48.7,N,0
-37.5413,148.6335,312.2,1.2,1.1,2020-01-03,1246,Terra,MODIS,20,6.03,293.6,12,N,0
-37.5561,148.5932,314.1,1.2,1.1,2020-01-03,1246,Terra,MODIS,19,6.03,292.6,14.1,N,0
-37.5529,148.6212,344.6,1.2,1.1,2020-01-03,1246,Terra,MODIS,100,6.03,296.6,65.9,N,0
-37.5513,148.6354,335.6,1.2,1.1,2020-01-03,1246,Terra,MODIS,100,6.03,295.8,46.9,N,0
-37.6512,148.5583,312.1,1.2,1.1,2020-01-03,1246,Terra,MODIS,62,6.03,291.9,14,N,0
-37.6496,148.5722,316.5,1.2,1.1,2020-01-03,1246,Terra,MODIS,54,6.03,292.4,17.6,N,0
-37.648,148.5865,314.6,1.2,1.1,2020-01-03,1246,Terra,MODIS,19,6.03,292.2,15.4,N,0
-37.6612,148.5601,314.8,1.2,1.1,2020-01-03,1246,Terra,MODIS,87,6.03,291.8,16.8,N,0
-37.658,148.5887,314.2,1.2,1.1,2020-01-03,1246,Terra,MODIS,32,6.03,292.4,15.3,N,0
-37.6712,148.562,307.7,1.2,1.1,2020-01-03,1246,Terra,MODIS,50,6.03,291.5,10.8,N,0
-37.524,148.524,308.7,1.2,1.1,2020-01-03,1246,Terra,MODIS,25,6.03,291.6,10.7,N,0
-37.5191,148.5665,325.2,1.2,1.1,2020-01-03,1246,Terra,MODIS,75,6.03,293.5,28.5,N,0
-37.5175,148.572,323.1,1.2,1.1,2020-01-03,1246,Terra,MODIS,81,6.03,293.7,25.2,N,0
-37.4126,147.4906,331.9,1.4,1.2,2020-01-03,1246,Terra,MODIS,100,6.03,295.7,48.9,N,0
-37.4216,147.5077,307,1.4,1.2,2020-01-03,1246,Terra,MODIS,66,6.03,295,10.4,N,0
-37.6537,148.717,315.5,1.2,1.1,2020-01-03,1246,Terra,MODIS,46,6.03,293.2,16.6,N,0
-37.6765,148.6062,323.5,1.2,1.1,2020-01-03,1246,Terra,MODIS,78,6.03,292.8,26.9,N,0
-37.6749,148.6203,318.1,1.2,1.1,2020-01-03,1246,Terra,MODIS,73,6.03,292.8,19.6,N,0
-37.6621,148.7325,318.3,1.2,1.1,2020-01-03,1246,Terra,MODIS,40,6.03,293.4,18.5,N,0
-37.6849,148.6223,326,1.2,1.1,2020-01-03,1246,Terra,MODIS,100,6.03,292.7,30.6,N,0
-37.6721,148.7342,316.1,1.2,1.1,2020-01-03,1246,Terra,MODIS,25,6.03,293.6,15.6,N,0
-37.6949,148.624,305.6,1.2,1.1,2020-01-03,1246,Terra,MODIS,16,6.03,291.7,8.2,N,0
-37.6933,148.638,317.3,1.2,1.1,2020-01-03,1246,Terra,MODIS,95,6.03,292.4,19.6,N,0
-37.6837,148.7218,312.8,1.2,1.1,2020-01-03,1246,Terra,MODIS,48,6.03,292.1,14.3,N,0
-37.6821,148.7359,314.7,1.2,1.1,2020-01-03,1246,Terra,MODIS,53,6.03,292.9,15.8,N,0
-37.5613,148.1933,306.8,1.3,1.1,2020-01-03,1246,Terra,MODIS,34,6.03,292.9,10.2,N,0
-37.5579,148.1988,307.4,1.3,1.1,2020-01-03,1246,Terra,MODIS,51,6.03,293.3,10.2,N,0
-37.4101,148.8996,305.2,1.2,1.1,2020-01-03,1246,Terra,MODIS,53,6.03,290.4,7.5,N,0
-37.4116,148.8862,304.4,1.2,1.1,2020-01-03,1246,Terra,MODIS,33,6.03,290.8,6.5,N,0
-37.5708,147.5095,303,1.4,1.2,2020-01-03,1246,Terra,MODIS,43,6.03,290.6,8.5,N,0
-37.5691,147.5258,322.3,1.4,1.2,2020-01-03,1246,Terra,MODIS,100,6.03,293,32.2,N,0
-37.5814,147.5114,317.2,1.4,1.2,2020-01-03,1246,Terra,MODIS,86,6.03,291.8,23.9,N,0
-37.5798,147.5274,313.5,1.4,1.2,2020-01-03,1246,Terra,MODIS,50,6.03,293.5,17.9,N,0
-37.592,147.5132,322.3,1.4,1.2,2020-01-03,1246,Terra,MODIS,98,6.03,292.8,32,N,0
-37.5904,147.5294,335.1,1.4,1.2,2020-01-03,1246,Terra,MODIS,100,6.03,295.7,57.2,N,0
-37.601,147.5308,308.4,1.4,1.2,2020-01-03,1246,Terra,MODIS,22,6.03,292.9,12.6,N,0
-37.3405,147.6174,304.3,1.4,1.2,2020-01-03,1246,Terra,MODIS,34,6.03,292.1,8.9,N,0
-37.3526,147.6044,321.7,1.4,1.2,2020-01-03,1246,Terra,MODIS,89,6.03,294,28,N,0
-37.351,147.6197,324.8,1.4,1.2,2020-01-03,1246,Terra,MODIS,100,6.03,295.4,33.8,N,0
-37.345,147.6247,317.9,1.4,1.2,2020-01-03,1246,Terra,MODIS,40,6.03,293.7,20.9,N,0
-37.3571,147.6115,327.7,1.4,1.2,2020-01-03,1246,Terra,MODIS,100,6.03,295.2,38.8,N,0
-37.3555,147.6267,309.6,1.4,1.2,2020-01-03,1246,Terra,MODIS,22,6.03,293.9,11.5,N,0
-37.366,147.6286,312.4,1.4,1.2,2020-01-03,1246,Terra,MODIS,33,6.03,293.5,15,N,0
-37.6934,148.6294,320.1,1.2,1.1,2020-01-03,1246,Terra,MODIS,100,6.03,292.4,24.2,N,0
-37.6919,148.6434,312.9,1.2,1.1,2020-01-03,1246,Terra,MODIS,58,6.03,292,15,N,0
-37.6826,148.7274,324.2,1.2,1.1,2020-01-03,1246,Terra,MODIS,100,6.03,293.1,29.9,N,0
-37.0587,148.2418,301.1,1.3,1.1,2020-01-03,1246,Terra,MODIS,15,6.03,288.8,7.3,N,0
-37.1116,148.2142,304.5,1.3,1.1,2020-01-03,1246,Terra,MODIS,30,6.03,291.1,8.7,N,0
-37.1125,148.3007,319.8,1.3,1.1,2020-01-03,1246,Terra,MODIS,99,6.03,293.4,25.7,N,0
-37.1226,148.3024,311.1,1.3,1.1,2020-01-03,1246,Terra,MODIS,82,6.03,292.6,14.7,N,0
-37.4109,147.507,369.2,1.4,1.2,2020-01-03,1246,Terra,MODIS,100,6.03,299.8,183,N,0
-37.0165,147.3888,310.4,1.4,1.2,2020-01-03,1246,Terra,MODIS,80,6.03,292.4,16.3,N,0
-37.3549,149.1047,327,1.2,1.1,2020-01-03,1246,Terra,MODIS,100,6.03,294.6,30.9,N,0
-37.3647,149.1061,315.5,1.2,1.1,2020-01-03,1246,Terra,MODIS,91,6.03,295.9,16.6,N,0
-37.3632,149.1189,316.4,1.2,1.1,2020-01-03,1246,Terra,MODIS,93,6.03,293.7,17.3,N,0
-37.3741,149.1263,313.7,1.2,1.1,2020-01-03,1246,Terra,MODIS,22,6.03,291.4,13.5,N,0
-37.3838,149.128,314.7,1.2,1.1,2020-01-03,1246,Terra,MODIS,90,6.03,291.5,15.7,N,0
-37.3823,149.1414,308.5,1.2,1.1,2020-01-03,1246,Terra,MODIS,41,6.03,291.9,9.7,N,0
-37.3808,149.1542,311.9,1.2,1.1,2020-01-03,1246,Terra,MODIS,55,6.03,291.5,12.7,N,0
-37.3905,149.1561,326.3,1.2,1.1,2020-01-03,1246,Terra,MODIS,100,6.03,293,29.2,N,0
-37.389,149.1692,324.2,1.2,1.1,2020-01-03,1246,Terra,MODIS,100,6.03,293.3,26.5,N,0
-37.3874,149.1824,304.9,1.2,1.1,2020-01-03,1246,Terra,MODIS,46,6.03,292.1,7.3,N,0
-37.3971,149.1842,319.6,1.2,1.1,2020-01-03,1246,Terra,MODIS,99,6.03,293.7,20.9,N,0
-37.4166,149.1876,303,1.2,1.1,2020-01-03,1246,Terra,MODIS,19,6.03,292.8,5.6,N,0
-37.4355,149.1116,309.6,1.2,1.1,2020-01-03,1246,Terra,MODIS,78,6.03,293.3,11,N,0
-37.3484,148.8161,330.3,1.2,1.1,2020-01-03,1246,Terra,MODIS,100,6.03,296,37.3,N,0
-37.3882,148.8215,307.9,1.2,1.1,2020-01-03,1246,Terra,MODIS,23,6.03,295.4,8.2,N,0
-37.3865,148.836,309.5,1.2,1.1,2020-01-03,1246,Terra,MODIS,60,6.03,296,10.1,N,0
-37.3986,148.9122,314.1,1.2,1.1,2020-01-03,1246,Terra,MODIS,61,6.03,293.5,14.5,N,0
-37.5918,147.7203,305.9,1.4,1.2,2020-01-03,1246,Terra,MODIS,22,6.03,290.8,10.4,N,0
-37.3969,148.9268,324.7,1.2,1.1,2020-01-03,1246,Terra,MODIS,100,6.03,295.3,27.4,N,0
-37.6653,147.5782,304.2,1.4,1.2,2020-01-03,1246,Terra,MODIS,20,6.03,290.7,9.5,N,0
-37.4351,148.5031,313.7,1.2,1.1,2020-01-03,1246,Terra,MODIS,88,6.03,293.1,17,N,0
-37.4334,148.5092,317,1.2,1.1,2020-01-03,1246,Terra,MODIS,94,6.03,293.4,20.7,N,0
-37.4667,148.4864,313.1,1.2,1.1,2020-01-03,1246,Terra,MODIS,86,6.03,294.3,15.3,N,0
-37.0675,148.0672,320.5,1.3,1.1,2020-01-03,1246,Terra,MODIS,100,6.03,294,24.5,N,0
-37.066,148.0813,339.1,1.3,1.1,2020-01-03,1246,Terra,MODIS,100,6.03,298.2,57,N,0
-37.0644,148.0958,321.3,1.3,1.1,2020-01-03,1246,Terra,MODIS,70,6.03,296.2,24.2,N,0
-37.0776,148.0703,338,1.3,1.1,2020-01-03,1246,Terra,MODIS,100,6.03,296.6,57.4,N,0
-37.076,148.0847,338.6,1.3,1.1,2020-01-03,1246,Terra,MODIS,100,6.03,298.3,57.2,N,0
-37.0877,148.0726,331.1,1.3,1.1,2020-01-03,1246,Terra,MODIS,100,6.03,294,43,N,0
-37.0861,148.0871,338.4,1.3,1.1,2020-01-03,1246,Terra,MODIS,100,6.03,296.5,57.1,N,0
-37.0965,148.088,346.2,1.3,1.1,2020-01-03,1246,Terra,MODIS,100,6.03,297.1,78.5,N,0
-37.0948,148.1026,319.1,1.3,1.1,2020-01-03,1246,Terra,MODIS,98,6.03,294.8,23.1,N,0
-37.4296,149.4859,306.1,3.6,1.8,2020-01-03,1425,Aqua,MODIS,28,6.03,293.1,42,N,0
-37.6035,147.5628,305.4,4.6,2,2020-01-03,1425,Aqua,MODIS,21,6.03,293.5,63.6,N,0
-37.4138,149.4915,312.4,3.6,1.8,2020-01-03,1425,Aqua,MODIS,78,6.03,292.8,69.9,N,0
-37.1202,147.9455,307.2,4.6,2,2020-01-03,1425,Aqua,MODIS,34,6.03,290.3,74.3,N,0
-37.2642,147.9876,308.5,4.5,2,2020-01-03,1425,Aqua,MODIS,61,6.03,292.2,81.1,N,0
-37.0651,148.0845,308.7,4.5,2,2020-01-03,1425,Aqua,MODIS,59,6.03,291.6,80.1,N,0
-37.0643,148.0886,312.4,4.5,2,2020-01-03,1425,Aqua,MODIS,78,6.03,291.3,103.3,N,0
-37.4374,149.4784,305.2,3.6,1.8,2020-01-03,1425,Aqua,MODIS,16,6.03,293.1,39,N,0
-37.4026,147.5122,311.4,4.7,2,2020-01-03,1425,Aqua,MODIS,75,6.03,293.5,104.4,N,0
-37.1099,147.9008,315.9,4.6,2,2020-01-03,1425,Aqua,MODIS,89,6.03,293,137.3,N,0
-37.0497,148.1002,313.2,4.5,2,2020-01-03,1425,Aqua,MODIS,81,6.03,289.3,107.1,N,0
-37.0465,148.0927,311.4,4.5,2,2020-01-03,1425,Aqua,MODIS,55,6.03,289.5,93.3,N,0
-37.2649,147.9832,305.6,4.5,2,2020-01-03,1425,Aqua,MODIS,34,6.03,292.2,63.7,N,0
-37.5466,148.6264,307.3,4.1,1.9,2020-01-03,1425,Aqua,MODIS,53,6.03,292.5,59.6,N,0
-37.4036,149.4518,306.1,3.7,1.8,2020-01-03,1425,Aqua,MODIS,30,6.03,291.5,43.6,N,0
-37.6098,149.2131,307.3,3.7,1.8,2020-01-03,1425,Aqua,MODIS,53,6.03,291.5,54,N,0
-37.6187,149.2142,311.8,3.7,1.8,2020-01-03,1425,Aqua,MODIS,33,6.03,292.1,69.6,N,0
-37.1055,147.8922,312.9,4.6,2,2020-01-03,1425,Aqua,MODIS,79,6.03,292.6,111.1,N,0
-37.5472,149.2993,309.2,3.7,1.8,2020-01-03,1425,Aqua,MODIS,17,6.03,292.9,49.3,N,0
-37.0239,148.1114,308.4,3.5,1.8,2020-01-03,1602,Aqua,MODIS,47,6.03,291.7,53.1,N,0
-37.5508,148.6498,303.8,3.8,1.8,2020-01-03,1603,Aqua,MODIS,36,6.03,293.1,36,N,0
-37.6535,148.0762,303.5,3.6,1.8,2020-01-03,1603,Aqua,MODIS,55,6.03,289.4,43.5,N,0
-37.4069,149.474,310.6,4.3,1.9,2020-01-03,1603,Aqua,MODIS,80,6.03,291.6,83.5,N,0
-37.6132,147.5602,304.5,3.3,1.7,2020-01-03,1603,Aqua,MODIS,31,6.03,292.4,34.9,N,0
-37.6623,147.5963,303.7,3.3,1.7,2020-01-03,1603,Aqua,MODIS,57,6.03,291.8,36.5,N,0
-37.4072,149.483,311.8,4.3,1.9,2020-01-03,1603,Aqua,MODIS,83,6.03,291.9,91.8,N,0
-37.6608,148.0431,302.3,3.5,1.8,2020-01-03,1603,Aqua,MODIS,48,6.03,289.3,39.1,N,0
-37.1266,147.8912,317.6,3.4,1.7,2020-01-03,1603,Aqua,MODIS,95,6.03,293.3,99.1,N,0
-37.1284,147.9273,335.1,3.4,1.7,2020-01-03,1603,Aqua,MODIS,100,6.03,294,221.4,N,0
-37.1025,147.9011,313.8,3.4,1.7,2020-01-03,1603,Aqua,MODIS,57,6.03,294.7,75,N,0
-37.1183,147.8977,333.8,3.4,1.7,2020-01-03,1603,Aqua,MODIS,100,6.03,295.8,204.8,N,0
-37.3704,148.2393,305.1,3.6,1.8,2020-01-03,1603,Aqua,MODIS,63,6.03,292.4,42.9,N,0
-37.1204,147.9362,328.5,3.4,1.7,2020-01-03,1603,Aqua,MODIS,100,6.03,292.8,160.4,N,0
-37.5982,147.7634,303.4,3.4,1.7,2020-01-03,1603,Aqua,MODIS,55,6.03,291.1,36.3,N,0
-37.0948,147.8947,314.1,3.4,1.7,2020-01-03,1603,Aqua,MODIS,32,6.03,294.1,74.7,N,0
-37.0133,147.4168,321.4,3.2,1.7,2020-01-03,1603,Aqua,MODIS,77,6.03,292.5,102.7,N,0
-37.0168,147.4212,314.6,3.2,1.7,2020-01-03,1603,Aqua,MODIS,37,6.03,291.2,69.8,N,0
-37.575,147.5349,306.2,3.3,1.7,2020-01-03,1603,Aqua,MODIS,54,6.03,292.1,41.5,N,0
-37.5593,147.5349,314.8,3.3,1.7,2020-01-03,1603,Aqua,MODIS,90,6.03,293.4,74.8,N,0
-37.3854,148.9356,304.1,4,1.9,2020-01-03,1603,Aqua,MODIS,26,6.03,293.6,38.2,N,0
-37.5114,149.4049,321.3,4.3,1.9,2020-01-03,1603,Aqua,MODIS,100,6.03,293.9,151.7,N,0
-37.2675,147.9547,306.2,3.5,1.8,2020-01-03,1603,Aqua,MODIS,63,6.03,293.5,43.4,N,0
-37.6774,148.6325,302.2,3.8,1.8,2020-01-03,1603,Aqua,MODIS,47,6.03,292,38.6,N,0
-37.5094,149.3632,317.7,4.3,1.9,2020-01-03,1603,Aqua,MODIS,96,6.03,293.1,122.9,N,0
-37.3569,147.6711,302.8,3.3,1.7,2020-01-03,1603,Aqua,MODIS,43,6.03,292.8,28.9,N,0
-37.6629,148.0838,300.3,3.6,1.8,2020-01-03,1603,Aqua,MODIS,25,6.03,289.4,32.8,N,0
-37.6038,147.5685,304.8,3.3,1.7,2020-01-03,1603,Aqua,MODIS,53,6.03,293.1,36.4,N,0
-37.1106,147.8918,321.8,3.4,1.7,2020-01-03,1603,Aqua,MODIS,100,6.03,295,120.9,N,0
-37.588,147.5675,305.4,3.3,1.7,2020-01-03,1603,Aqua,MODIS,11,6.03,294.4,36.4,N,0
-37.5722,147.5678,327.3,3.3,1.7,2020-01-03,1603,Aqua,MODIS,100,6.03,296.3,142.5,N,0
-37.5616,147.5747,325.3,3.3,1.7,2020-01-03,1603,Aqua,MODIS,100,6.03,294.8,131.9,N,0
-37.586,147.5302,320.1,3.3,1.7,2020-01-03,1603,Aqua,MODIS,100,6.03,292.6,100.5,N,0
-37.5703,147.5309,312.9,3.3,1.7,2020-01-03,1603,Aqua,MODIS,68,6.03,291.4,63.3,N,0
-37.6005,149.012,306.4,4.1,1.9,2020-01-03,1603,Aqua,MODIS,41,6.03,293.7,55.5,N,0
-37.5868,149.01,308,4.1,1.9,2020-01-03,1603,Aqua,MODIS,58,6.03,293.3,63.2,N,0
-37.5114,149.4145,316,4.3,1.9,2020-01-03,1603,Aqua,MODIS,92,6.03,293.5,113.4,N,0
-37.5097,149.354,311.7,4.3,1.9,2020-01-03,1603,Aqua,MODIS,83,6.03,292.6,80.6,N,0
-37.1124,147.9292,310.1,3.4,1.7,2020-01-03,1603,Aqua,MODIS,42,6.03,292.7,57.8,N,0
-37.3592,148.4918,326.5,1.5,1.2,2020-01-03,2349,Terra,MODIS,44,6.03,305.4,24,D,0
-37.6229,148.7753,364.2,1.4,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,310,144.5,D,0
-37.626,148.7917,394,1.4,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,318.5,344.8,D,0
-37.629,148.8073,429.1,1.4,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,323.5,771.5,D,0
-37.6319,148.8227,351.3,1.4,1.2,2020-01-03,2349,Terra,MODIS,95,6.03,306.9,92.5,D,0
-37.6364,148.7883,387.2,1.4,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,313.7,285,D,0
-37.6394,148.8039,408.9,1.4,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,318.6,495.1,D,0
-37.6424,148.8197,339.3,1.4,1.2,2020-01-03,2349,Terra,MODIS,87,6.03,307.6,55.3,D,0
-37.6499,148.8008,360.5,1.4,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,311.4,124.4,D,0
-37.6528,148.8163,349.3,1.4,1.2,2020-01-03,2349,Terra,MODIS,94,6.03,307.4,84.3,D,0
-37.5199,148.0063,323.9,1.6,1.2,2020-01-03,2349,Terra,MODIS,42,6.03,308.6,17.8,D,0
-37.5211,148.0131,328.2,1.6,1.2,2020-01-03,2349,Terra,MODIS,76,6.03,309.1,29.6,D,0
-37.1803,148.6041,319.9,1.5,1.2,2020-01-03,2349,Terra,MODIS,40,6.03,302,16.3,D,0
-37.3911,149.6959,322.4,1.3,1.1,2020-01-03,2349,Terra,MODIS,61,6.03,304,17.2,D,0
-37.4012,149.6933,330.7,1.3,1.1,2020-01-03,2349,Terra,MODIS,73,6.03,303.7,29.8,D,0
-37.4187,149.6731,321.8,1.3,1.1,2020-01-03,2349,Terra,MODIS,53,6.03,303.4,14.9,D,0
-37.4268,148.0675,322,1.6,1.2,2020-01-03,2349,Terra,MODIS,64,6.03,309.5,15.6,D,0
-37.157,148.1178,334.2,1.6,1.2,2020-01-03,2349,Terra,MODIS,70,6.03,309.2,40.9,D,0
-37.154,148.1027,370.6,1.6,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,310.9,207.8,D,0
-37.1507,148.086,358.7,1.6,1.2,2020-01-03,2349,Terra,MODIS,99,6.03,305.7,144.4,D,0
-37.1398,148.0896,358.9,1.6,1.2,2020-01-03,2349,Terra,MODIS,99,6.03,307.3,145.1,D,0
-37.1365,148.0729,341.1,1.6,1.2,2020-01-03,2349,Terra,MODIS,89,6.03,303.2,74.1,D,0
-37.3571,147.7141,338.2,1.6,1.3,2020-01-03,2349,Terra,MODIS,86,6.03,307.3,60.5,D,0
-37.3608,147.7326,350,1.6,1.3,2020-01-03,2349,Terra,MODIS,94,6.03,309.4,103.3,D,0
-37.3641,147.7492,334.6,1.6,1.3,2020-01-03,2349,Terra,MODIS,83,6.03,308.7,45.5,D,0
-37.7031,148.1083,349.2,1.5,1.2,2020-01-03,2349,Terra,MODIS,94,6.03,310.9,86.2,D,0
-37.6998,148.0917,368.5,1.5,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,310.9,183.4,D,0
-37.6923,148.1118,350.7,1.5,1.2,2020-01-03,2349,Terra,MODIS,95,6.03,314.9,88.1,D,0
-37.689,148.0952,390.7,1.5,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,319.3,350.1,D,0
-37.0384,147.3989,470,1.7,1.3,2020-01-03,2349,Terra,MODIS,100,6.03,312.8,2237.7,D,0
-37.6496,149.031,337.3,1.4,1.2,2020-01-03,2349,Terra,MODIS,77,6.03,303,45.7,D,0
-37.657,149.0125,321.9,1.4,1.2,2020-01-03,2349,Terra,MODIS,45,6.03,301.7,18,D,0
-37.7219,149.0092,337.5,1.4,1.2,2020-01-03,2349,Terra,MODIS,85,6.03,306.7,48.8,D,0
-37.1287,148.0926,344.9,1.6,1.2,2020-01-03,2349,Terra,MODIS,85,6.03,306.8,78.9,D,0
-37.1255,148.0762,362.9,1.6,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,306.6,168.6,D,0
-37.0448,148.1407,411.4,1.6,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,315.1,607.8,D,0
-37.3921,148.9154,323.1,1.4,1.2,2020-01-03,2349,Terra,MODIS,46,6.03,305.6,19.4,D,0
-37.121,148.1127,332.8,1.6,1.2,2020-01-03,2349,Terra,MODIS,82,6.03,308.5,30.5,D,0
-37.1177,148.0962,393.4,1.6,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,312.2,396.5,D,0
-37.2584,147.9826,351.3,1.6,1.2,2020-01-03,2349,Terra,MODIS,95,6.03,305.5,111.1,D,0
-37.262,148.0004,325.6,1.6,1.2,2020-01-03,2349,Terra,MODIS,62,6.03,303.4,29.4,D,0
-37.2664,147.9638,388.1,1.6,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,308.8,357.4,D,0
-37.2731,147.9976,316.9,1.6,1.2,2020-01-03,2349,Terra,MODIS,30,6.03,302.5,12,D,0
-37.2808,147.9185,329.2,1.6,1.2,2020-01-03,2349,Terra,MODIS,60,6.03,303.9,33.5,D,0
-37.4747,149.8071,316.2,1.3,1.1,2020-01-03,2349,Terra,MODIS,41,6.03,303.8,10.1,D,0
-37.4722,149.7931,324.6,1.3,1.1,2020-01-03,2349,Terra,MODIS,47,6.03,304.6,19.3,D,0
-37.4696,149.7789,329.2,1.3,1.1,2020-01-03,2349,Terra,MODIS,70,6.03,304.7,25.5,D,0
-37.1144,148.0794,357.3,1.6,1.2,2020-01-03,2349,Terra,MODIS,98,6.03,307.6,136.1,D,0
-37.1069,148.1002,332.6,1.6,1.2,2020-01-03,2349,Terra,MODIS,70,6.03,306,35.8,D,0
-37.1034,148.0828,327.2,1.6,1.2,2020-01-03,2349,Terra,MODIS,27,6.03,304.2,28.2,D,0
-37.5899,147.714,323.8,1.6,1.3,2020-01-03,2349,Terra,MODIS,53,6.03,311,16.4,D,0
-37.729,149.0164,347.6,1.4,1.2,2020-01-03,2349,Terra,MODIS,81,6.03,306,79.1,D,0
-37.7261,149.001,346.8,1.4,1.2,2020-01-03,2349,Terra,MODIS,92,6.03,304.9,75.5,D,0
-37.2099,148.1499,335.3,1.6,1.2,2020-01-03,2349,Terra,MODIS,84,6.03,301.4,52.8,D,0
-37.1812,148.1806,325.3,1.6,1.2,2020-01-03,2349,Terra,MODIS,59,6.03,300.7,21.4,D,0
-37.1737,148.1435,332.6,1.6,1.2,2020-01-03,2349,Terra,MODIS,80,6.03,305.7,39,D,0
-37.3082,148.0565,317.8,1.6,1.2,2020-01-03,2349,Terra,MODIS,40,6.03,305.8,11.2,D,0
-37.1699,148.1245,398.6,1.6,1.2,2020-01-03,2349,Terra,MODIS,100,6.03,311.6,451.3,D,0
-37.1856,148.205,346.1,1.6,1.2,2020-01-03,2349,Terra,MODIS,92,6.03,302.6,80.9,D,0
